datetime,coal_mwh,hydro_mwh,natural_gas_mwh,nuclear_mwh,other_sources_mwh,solar_mwh,wind_mwh,demand_mwh
2020-02-12 12:00:00,6296,46,26484,5116,86,0,3004,41334
2020-02-12 11:00:00,5077,46,25210,5116,87,0,3111,38861
2020-02-12 10:00:00,4816,46,24289,5116,83,0,3254,37864
2020-02-12 09:00:00,4984,46,24487,5116,83,0,2818,37778
2020-02-12 08:00:00,5235,46,24577,5116,83,0,2779,38084
2020-02-12 07:00:00,5987,71,25018,5116,83,0,2358,38967
2020-02-12 06:00:00,7219,46,25956,5116,84,0,1998,40608
2020-02-12 05:00:00,7259,46,27456,5116,83,0,2689,43023
2020-02-12 04:00:00,7121,71,28888,5116,80,0,3690,45717
2020-02-12 03:00:00,7241,71,29358,5115,85,0,4919,47500
2020-02-12 02:00:00,7123,71,29725,5115,85,0,5614,48469
2020-02-12 01:00:00,7170,71,29671,5116,97,2,5991,48853
2020-02-12 00:00:00,7233,71,27861,5116,100,35,6552,47661
2020-02-11 23:00:00,7277,71,26361,5115,87,95,7264,46518
2020-02-11 22:00:00,7262,71,25024,5115,96,181,7984,45975
2020-02-11 21:00:00,7272,71,24300,5115,95,296,8686,46076
2020-02-11 20:00:00,7088,71,23541,5115,89,348,9751,46245
2020-02-11 19:00:00,6689,99,22757,5115,85,356,10944,46287
2020-02-11 18:00:00,6652,160,22316,5115,85,273,11545,46381
2020-02-11 17:00:00,7001,132,22389,5115,82,154,11527,46365
2020-02-11 16:00:00,6502,46,22091,5115,83,71,11994,45948
2020-02-11 15:00:00,6559,46,22072,5116,82,23,11835,45723
2020-02-11 14:00:00,6365,46,22242,5116,83,0,11767,45702
2020-02-11 13:00:00,6075,46,21107,5116,86,0,11150,43952
2020-02-11 12:00:00,4848,46,18866,5116,85,0,10676,39823
2020-02-11 11:00:00,4504,46,17811,5116,85,0,9567,37083
2020-02-11 10:00:00,4475,46,17425,5116,81,0,8960,36054
2020-02-11 09:00:00,4408,46,16913,5116,80,0,9463,35919
2020-02-11 08:00:00,4350,46,16995,5116,87,0,9766,36252
2020-02-11 07:00:00,4355,46,17784,5116,83,0,9821,37103
2020-02-11 06:00:00,4430,46,19426,5115,83,0,9668,38665
2020-02-11 05:00:00,4843,46,21752,5115,81,0,9241,41220
2020-02-11 04:00:00,6524,69,23750,5114,82,0,8031,43991
2020-02-11 03:00:00,6700,70,26557,5115,85,0,6629,45773
2020-02-11 02:00:00,6861,70,28340,5115,84,0,5388,46562
2020-02-11 01:00:00,6884,71,29071,5115,99,16,4430,46438
2020-02-11 00:00:00,6807,71,27842,5115,97,341,4172,45184
2020-02-10 23:00:00,6805,72,26553,5115,94,1104,4196,44224
2020-02-10 22:00:00,7386,71,24467,5115,90,1394,4742,43501
2020-02-10 21:00:00,7389,71,23681,5114,89,1166,5505,43252
2020-02-10 20:00:00,7351,80,23286,5115,87,1091,6020,43230
2020-02-10 19:00:00,7406,114,22883,5114,93,1038,6116,42964
2020-02-10 18:00:00,7324,114,22296,5113,83,1112,6319,42667
2020-02-10 17:00:00,7220,106,22156,5109,88,289,7148,42364
2020-02-10 16:00:00,6536,46,21225,5094,75,150,8522,41569
2020-02-10 15:00:00,5519,47,19930,5115,69,57,10144,40788
2020-02-10 14:00:00,5073,46,19755,5115,61,2,10470,40310
2020-02-10 13:00:00,4599,46,18012,5115,51,0,10667,38450
2020-02-10 12:00:00,4388,46,14042,5116,29,0,10857,34439
2020-02-10 11:00:00,4699,46,11674,5116,10,0,10605,32062
2020-02-10 10:00:00,4661,46,9986,5116,12,0,11386,31120
2020-02-10 09:00:00,4396,46,9433,5116,12,0,12227,31144
2020-02-10 08:00:00,4281,46,8193,5116,11,0,14058,31606
2020-02-10 07:00:00,4249,46,7938,5116,13,0,15374,32639
2020-02-10 06:00:00,4319,46,8737,5117,14,0,16199,34368
2020-02-10 05:00:00,4580,47,10375,5117,10,0,16511,36673
2020-02-10 04:00:00,4660,70,12318,5117,8,0,16556,38722
2020-02-10 03:00:00,4737,71,14114,5117,10,0,15853,39766
2020-02-10 02:00:00,5798,70,15548,5117,11,0,13763,40303
2020-02-10 01:00:00,6814,71,16060,5117,22,11,11445,39919
2020-02-10 00:00:00,5975,71,15616,5118,35,441,10535,38358
2020-02-09 23:00:00,5196,71,15102,5117,29,1277,10302,37657
2020-02-09 22:00:00,4815,71,14743,5117,14,1792,10598,37367
2020-02-09 21:00:00,4556,71,13838,5117,10,1934,11614,37363
2020-02-09 20:00:00,4430,71,13243,5117,14,1892,12493,37396
2020-02-09 19:00:00,4237,79,12299,5116,13,1942,13578,37335
2020-02-09 18:00:00,4124,112,10697,5117,12,1893,15240,37093
2020-02-09 17:00:00,3988,114,9169,5117,11,1746,16633,36697
2020-02-09 16:00:00,3860,43,8458,5117,12,1327,17072,35817
2020-02-09 15:00:00,3853,44,7749,5117,12,398,17391,34442
2020-02-09 14:00:00,3879,44,7146,5117,20,8,16881,33028
2020-02-09 13:00:00,3535,44,6321,5117,16,0,17092,32087
2020-02-09 12:00:00,3497,44,5846,5117,10,0,16791,31355
2020-02-09 11:00:00,3404,44,5499,5116,11,0,16868,30961
2020-02-09 10:00:00,3440,44,5483,5115,11,0,16679,30904
2020-02-09 09:00:00,3491,44,5537,5115,13,0,16767,31222
2020-02-09 08:00:00,3670,44,5604,5117,12,0,16823,31892
2020-02-09 07:00:00,3907,44,6071,5128,13,0,17397,32969
2020-02-09 06:00:00,4078,44,6771,5118,16,0,17930,34282
2020-02-09 05:00:00,4390,45,7593,5118,10,0,18304,35770
2020-02-09 04:00:00,4270,69,8571,5118,12,0,18961,37309
2020-02-09 03:00:00,4261,69,9334,5118,10,0,19079,38120
2020-02-09 02:00:00,4444,69,10154,5118,11,0,18486,38524
2020-02-09 01:00:00,4672,69,12164,5118,10,37,15629,38099
2020-02-09 00:00:00,4375,69,11489,5118,13,895,14266,36640
2020-02-08 23:00:00,4293,69,10378,5118,10,1867,14250,36316
2020-02-08 22:00:00,4267,69,10887,5118,8,1992,13659,36294
2020-02-08 21:00:00,4342,69,12231,5118,12,1997,12591,36570
2020-02-08 20:00:00,4446,77,13436,5118,10,1929,12038,37266
2020-02-08 19:00:00,4602,131,14382,5119,9,1954,11850,38252
2020-02-08 18:00:00,4795,138,15492,5119,12,2109,11745,39405
2020-02-08 17:00:00,4950,104,17332,5119,13,2083,10724,40446
2020-02-08 16:00:00,5460,44,20802,5119,12,1938,7581,41159
2020-02-08 15:00:00,6107,44,21737,5119,13,759,8218,41662
2020-02-08 14:00:00,6163,44,21517,5118,12,19,8149,41056
2020-02-08 13:00:00,5482,45,21180,5119,11,0,7494,39325
2020-02-08 12:00:00,5033,44,20268,5119,11,0,7047,37467
2020-02-08 11:00:00,4831,44,19691,5119,10,0,6508,36136
2020-02-08 10:00:00,4554,44,19487,5119,11,0,6328,35462
2020-02-08 09:00:00,4530,44,19182,5119,10,0,6456,35235
2020-02-08 08:00:00,4454,44,18841,5118,9,0,7059,35372
2020-02-08 07:00:00,4390,44,18579,5118,9,0,7821,35814
